parent_category,category_link,reason
Refrigerated Dough & Crust,/pl/refrigerated-dough-crust/02007?searchType=curated&pzn=relevance,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Pudding & Gelatin,/pl/pudding-gelatin/02008?searchType=curated&pzn=relevance,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Simple Truth,/search?keyword=DairyOBSTO&query=DairyOBSTO&searchType=mktg%20attribute&monet=curated&fulfillment=all&pzn=relevance,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Private Selection,/search?keyword=DiaryOBPS&query=DiaryOBPS&searchType=mktg%20attribute&monet=curated&fulfillment=all&pzn=relevance,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Kroger,/search?keyword=DairyOBKroger&query=DairyOBKroger&searchType=mktg%20attribute&monet=curated&fulfillment=all&pzn=relevance,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Murray’s Cheese,:/search?keyword=DairyOBMurrays&query=DairyOBMurrays&searchType=mktg%20attribute&monet=curated&fulfillment=all&pzn=relevance,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
"Packaged Bread, Buns, and Rolls",/pl/packaged-bread/01016,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Snack Cakes & Pies,/pl/snack-cakes-pies/0102000010,page not loaded
Baking & Cooking,/pl/baking-cooking/01012?searchType=natural&pzn=relevance,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Pasta & Pasta Sauce,/pl/pasta-pasta-sauces/01010,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Spices & Seasonings,/pl/spices-seasonings/01015?pzn=relevance,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
"Grains, Beans & Rice",/pl/grains-beans-rice/01007,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Canned Foods,/pl/canned-foods/01006,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Condiments & Sauces,/pl/condiments-sauces/01008,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Packaged Meals & Sides,/pl/packaged-meals-sides/01011,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
"Spreads, Jelly & Honey",/pl/spreads-jelly-honey/01014,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
International Foods,/pl/international/01013,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
"Nuts, Trail Mix, & Seeds",/pl/nuts-trail-mix-seeds/01022?query=nuts&searchType=default_search&taxonomyId=01022&fulfillment=all,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Soda & Pop,/pl/soda-pop/04001,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Water,/pl/water/04006,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Juice & Lemonade,/pl/juice/04004,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
