parent_category,parent_category_link,category,category_link,level
Shop Our Brands,/b/ourbrands,Simple Truth®,/b/simple-truth,7
Shop Our Brands,/b/ourbrands,Private Selection®,/b/private-selection,7
Shop Our Brands,/b/ourbrands,Kroger Brand,/b/kroger-brand,7
Shop Our Brands,/b/ourbrands,Home Chef,/b/home-chef,7
Shop Our Brands,/b/ourbrands,Murray’s Cheese,/b/murrays-cheese,7
Shop Our Brands,/b/ourbrands,BLOOM HAUS™,/b/bloom-haus,7
Shop Our Brands,/b/ourbrands,ABOUND,/b/abound,7
Shop Our Brands,/b/ourbrands,Luvsome,/b/luvsome,7
Shop Our Brands,/b/ourbrands,Pet Pride,/b/pet-pride,7
Shop Our Brands,/b/ourbrands,Comforts,/b/comforts-baby,7
Shop Our Brands,/b/ourbrands,Dip,/b/dip,7
Specialty Diets,/f/shop-by-diet,Keto-Friendly,/f/shop-by-diet/keto-groceries,7
Specialty Diets,/f/shop-by-diet,Mediterranean,/f/shop-by-diet/mediterranean-groceries,7
Specialty Diets,/f/shop-by-diet,Plant-Based,/f/shop-by-diet/plant-based-groceries,7
Specialty Diets,/f/shop-by-diet,Gluten-Free,/f/shop-by-diet/gluten-free-groceries,7
New Arrivals,/f/new-arrivals,Shop All Departments,/d/shop-all-departments,7
New Arrivals,/f/new-arrivals,Shop Our Brands,/b/ourbrands,7
New Arrivals,/f/new-arrivals,Meal Planning,/blog/meal-planning,7
New Arrivals,/f/new-arrivals,Specialty Diets,/f/shop-by-diet,7
New Arrivals,/f/new-arrivals,Shop Your Regulars,/products/start-my-cart,7
