parent_category,category_link,reason
Brooms & Dust Pans,/pl/brooms-dust-pans/2600400014?taxonomyId=2600400014&fulfillment=all,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Drain Cleaners,/pl/drain-cleaners/2600400015?taxonomyId=2600400015&fulfillment=all,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Natural Cleaners,/pl/natural-cleaners/2600400016?taxonomyId=2600400016&fulfillment=all,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Bulk Cleaning Supplies,/pl/bulk-cleaning-supplies/2600400017?taxonomyId=2600400017&fulfillment,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Pet Cleaning Supplies,/pl/pet-cleaning-supplies/2600400018?taxonomyId=2600400018&fulfillment=all,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Dog Food,/pl/dog-food/27017,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Dog Treats,/pl/dog-treats/27018,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Dog Toys,/pl/dog-toys/27019,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Dog Supplies,/pl/dog-supplies/27020,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Cat Food,/pl/cat-food/27021,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Cat Treats,/pl/cat-treats/27022,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Cat Litter & Accessories,/pl/cat-litter-accessories/27023,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Cat Toys,/pl/cat-toys/27024,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Cat Supplies,/pl/cat-supplies/27025,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Bird Supplies,/pl/bird-supplies/27026,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Fish Supplies,/pl/fish-supplies/27027,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Small Animal Supplies,/pl/small-animal-supplies/27029,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Vitacost (Opens in a new tab or window),https://www.vitacost.com/,page not loaded
Smart Way,/search?brandName=Smart%20Way&fulfillment=all&monet=false,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Home Chef,/b/home-chef,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Heritage Farm,/search?monet=false&brandName=Heritage%20Farm&fulfillment=all,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Bakery Fresh,/search?monet=false&brandName=Bakery%20Fresh%20Goodness%7CBakery%20Fresh&fulfillment=all,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Bloom Haus™,/b/bloom-haus,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
