parent_category,parent_category_link,category,category_link,level
Shop Summer,/f/summer-shop,Condiments & Seasonings,/search?keyword=Summer25CondimentsSeasonings&query=Summer25CondimentsSeasonings&searchType=mktg%20attribute&monet=curated&fulfillment=all&pzn=relevance,4
Shop Summer,/f/summer-shop,Grilling & Accessories,/search?keyword=Summer25GrillingAccessories&query=Summer25GrillingAccessories&searchType=mktg%20attribute&monet=curated&fulfillment=all&pzn=relevance,4
Shop Summer,/f/summer-shop,Cookout Essentials,/search?keyword=Summer25CookoutEssentials&query=Summer25CookoutEssentials&searchType=mktg%20attribute&monet=curated&fulfillment=all&pzn=relevance,4
Fuel Points,/pr/fuel-event,Fuel Points Program,/d/fuel-points-program,4
Fuel Points,/pr/fuel-event,The Fresh Lane Blog,/blog,4
Fuel Points,/pr/fuel-event,Pharmacy & Health,/health,4
Fuel Points,/pr/fuel-event,Boost Membership,/pr/boost,4
Fuel Points,/pr/fuel-event,New Arrivals,/f/new-arrivals,4
Fuel Points,/pr/fuel-event,Digital Coupons,/savings/cl/coupons/,4
Shop Summer,/f/summer-shop,Condiments & Seasonings,/search?keyword=Summer25CondimentsSeasonings&query=Summer25CondimentsSeasonings&searchType=mktg%20attribute&monet=curated&fulfillment=all&pzn=relevance,4
Shop Summer,/f/summer-shop,Grilling & Accessories,/search?keyword=Summer25GrillingAccessories&query=Summer25GrillingAccessories&searchType=mktg%20attribute&monet=curated&fulfillment=all&pzn=relevance,4
Shop Summer,/f/summer-shop,Cookout Essentials,/search?keyword=Summer25CookoutEssentials&query=Summer25CookoutEssentials&searchType=mktg%20attribute&monet=curated&fulfillment=all&pzn=relevance,4
New Arrivals,/f/new-arrivals,Shop All Departments,/d/shop-all-departments,4
New Arrivals,/f/new-arrivals,Shop Our Brands,/b/ourbrands,4
New Arrivals,/f/new-arrivals,Meal Planning,/blog/meal-planning,4
New Arrivals,/f/new-arrivals,Specialty Diets,/f/shop-by-diet,4
New Arrivals,/f/new-arrivals,Shop Your Regulars,/products/start-my-cart,4
Shop Summer,/f/summer-shop,Condiments & Seasonings,/search?keyword=Summer25CondimentsSeasonings&query=Summer25CondimentsSeasonings&searchType=mktg%20attribute&monet=curated&fulfillment=all&pzn=relevance,4
Shop Summer,/f/summer-shop,Grilling & Accessories,/search?keyword=Summer25GrillingAccessories&query=Summer25GrillingAccessories&searchType=mktg%20attribute&monet=curated&fulfillment=all&pzn=relevance,4
Shop Summer,/f/summer-shop,Cookout Essentials,/search?keyword=Summer25CookoutEssentials&query=Summer25CookoutEssentials&searchType=mktg%20attribute&monet=curated&fulfillment=all&pzn=relevance,4
Fuel Points,/pr/fuel-event,Fuel Points Program,/d/fuel-points-program,4
Fuel Points,/pr/fuel-event,The Fresh Lane Blog,/blog,4
Fuel Points,/pr/fuel-event,Pharmacy & Health,/health,4
Fuel Points,/pr/fuel-event,Boost Membership,/pr/boost,4
Fuel Points,/pr/fuel-event,New Arrivals,/f/new-arrivals,4
Fuel Points,/pr/fuel-event,Digital Coupons,/savings/cl/coupons/,4
Shop Summer,/f/summer-shop,Condiments & Seasonings,/search?keyword=Summer25CondimentsSeasonings&query=Summer25CondimentsSeasonings&searchType=mktg%20attribute&monet=curated&fulfillment=all&pzn=relevance,4
Shop Summer,/f/summer-shop,Grilling & Accessories,/search?keyword=Summer25GrillingAccessories&query=Summer25GrillingAccessories&searchType=mktg%20attribute&monet=curated&fulfillment=all&pzn=relevance,4
Shop Summer,/f/summer-shop,Cookout Essentials,/search?keyword=Summer25CookoutEssentials&query=Summer25CookoutEssentials&searchType=mktg%20attribute&monet=curated&fulfillment=all&pzn=relevance,4
Fuel Points,/pr/fuel-event,Fuel Points Program,/d/fuel-points-program,4
Fuel Points,/pr/fuel-event,The Fresh Lane Blog,/blog,4
Fuel Points,/pr/fuel-event,Pharmacy & Health,/health,4
Fuel Points,/pr/fuel-event,Boost Membership,/pr/boost,4
Fuel Points,/pr/fuel-event,New Arrivals,/f/new-arrivals,4
Fuel Points,/pr/fuel-event,Digital Coupons,/savings/cl/coupons/,4
Shop Summer,/f/summer-shop,Condiments & Seasonings,/search?keyword=Summer25CondimentsSeasonings&query=Summer25CondimentsSeasonings&searchType=mktg%20attribute&monet=curated&fulfillment=all&pzn=relevance,4
Shop Summer,/f/summer-shop,Grilling & Accessories,/search?keyword=Summer25GrillingAccessories&query=Summer25GrillingAccessories&searchType=mktg%20attribute&monet=curated&fulfillment=all&pzn=relevance,4
Shop Summer,/f/summer-shop,Cookout Essentials,/search?keyword=Summer25CookoutEssentials&query=Summer25CookoutEssentials&searchType=mktg%20attribute&monet=curated&fulfillment=all&pzn=relevance,4
New Arrivals,/f/new-arrivals,Shop All Departments,/d/shop-all-departments,4
New Arrivals,/f/new-arrivals,Shop Our Brands,/b/ourbrands,4
New Arrivals,/f/new-arrivals,Meal Planning,/blog/meal-planning,4
New Arrivals,/f/new-arrivals,Specialty Diets,/f/shop-by-diet,4
New Arrivals,/f/new-arrivals,Shop Your Regulars,/products/start-my-cart,4
Shop Summer,/f/summer-shop,Condiments & Seasonings,/search?keyword=Summer25CondimentsSeasonings&query=Summer25CondimentsSeasonings&searchType=mktg%20attribute&monet=curated&fulfillment=all&pzn=relevance,4
Shop Summer,/f/summer-shop,Grilling & Accessories,/search?keyword=Summer25GrillingAccessories&query=Summer25GrillingAccessories&searchType=mktg%20attribute&monet=curated&fulfillment=all&pzn=relevance,4
Shop Summer,/f/summer-shop,Cookout Essentials,/search?keyword=Summer25CookoutEssentials&query=Summer25CookoutEssentials&searchType=mktg%20attribute&monet=curated&fulfillment=all&pzn=relevance,4
Fuel Points,/pr/fuel-event,Fuel Points Program,/d/fuel-points-program,4
Fuel Points,/pr/fuel-event,The Fresh Lane Blog,/blog,4
Fuel Points,/pr/fuel-event,Pharmacy & Health,/health,4
Fuel Points,/pr/fuel-event,Boost Membership,/pr/boost,4
Fuel Points,/pr/fuel-event,New Arrivals,/f/new-arrivals,4
Fuel Points,/pr/fuel-event,Digital Coupons,/savings/cl/coupons/,4
