parent_category,parent_category_link,category,category_link,level
Shop All,/d/beer-wine-liquor,Domestic & Imported Beer,/pl/beer/08119,4
Shop All,/d/beer-wine-liquor,Hard Seltzers & Ready to Drink,/pl/hard-seltzers-ready-to-drink-alcohol/08183,4
Shop All,/d/beer-wine-liquor,Craft Beer,/pl/craft-beer/08145,4
Shop All,/d/beer-wine-liquor,Single Cans & Bottles,/pl/single-cans-and-bottles/08186,4
Shop All,/d/beer-wine-liquor,Red Wine,/pl/red-wine/08120,4
Shop All,/d/beer-wine-liquor,White Wine,/pl/white-wine/08122,4
Shop All,/d/beer-wine-liquor,Champagne & Sparkling Wine,/pl/champagne-sparkling-wine/08180,4
Shop All,/d/beer-wine-liquor,Rose and Blush Wine,/pl/rose-blush-wine/08181,4
Shop All,/d/beer-wine-liquor,Box Wine,/pl/box-wine/08182,4
Shop All,/d/beer-wine-liquor,Dessert Wines & Vermouth,/pl/desserts-vermouth-wine/08185,4
Shop All,/d/beer-wine-liquor,Liquor,/pl/spirits-liquor/08121,4
Shop All,/d/beer-wine-liquor,Mixers,/pl/cocktailmixers/08189?taxonomyId=08189&fulfillment=all,4
Shop All,/d/beer-wine-liquor,Non-Alcoholic Beer & Wine,/pl/non-alcoholic-beer-wine/08184,4
Shop All,/d/beer-wine-liquor,Bar & Wine Accessories,/pl/bar-wine- accessories/28011,4
