parent_category,parent_category_link,category,category_link,level
Shop All,/d/seafood,Shrimp,/pl/shrimp/0501000009?pzn=relevance,5
Shop All,/d/seafood,Wild Caught Fillets,/search?keyword=SeafoodDeptWildCaughtFish&query=SeafoodDeptWildCaughtFish&searchType=mktg attribute&monet=promo&ful%20lfillment=all,5
Shop All,/d/seafood,Crab & Shellfish,/search?keyword=SeafoodDeptCrabShellFish&query=SeafoodDeptCrabShellFish&searchType=mktg attribute&monet=promo&ful%20lfillment=all&pzn=relevance,5
Shop All,/d/seafood,Farm-Raised Fillets,/search?keyword=SeafoodDeptFarmRaisedFish&query=SeafoodDeptFarmRaisedFish&searchType=mktg attribute&monet=promo&fullfillment=all&pzn=relevance,5
Shop All,/d/seafood,Smoked Salmon,/search?keyword=SeafoodDeptSmokedSalmon&query=SeafoodDeptSmokedSalmon&searchType=mktg attribute&monet=promo&fullfillment=all&pzn=relevance,5
Shop All,/d/seafood,Seafood Salad & Dips,/pl/seafood-salads-dips/0500400020?pzn=relevance,5
Shop All,/d/seafood,Frozen Seafood,/search?keyword=frozenseafoodfresh&query=frozenseafoodfresh&searchType=mktg attribute&monet=curated&fulfillment=all&pzn=relevance,5
Shop All,/d/seafood,Fresh Sushi,/pl/sushi/1300800002?pzn=relevance,5
Shop All,/d/seafood,Breaded Fish,/pl/frozen-fish/1900800003?pzn=relevance,5
Shop All,/d/seafood,Canned Seafood,/pl/canned-seafood/0100600007?pzn=relevance,5
Shop All,/d/seafood,Sauce & Breading,/pl/seafoodspices-breading/0500400021?pzn=relevance,5
Shop All,/d/seafood,Breaded Shrimp,/search?keyword=seafoodbreadedshrimp&query=seafoodbreadedshrimp&searchType=mktg attribute&monet=curated&fulfillment=all&pzn=relevance,5
Shop All,/d/seafood,Surimi Krab,/search?keyword=seafoodsurimikrab&query=seafoodsurimikrab&searchType=mktg attribute&monet=curated&fulfillment=all&pzn=relevance,5
Shop All,/d/deli,Ham Deli Meat,/pl/fresh-deli-hammeat/1300100002?pzn=relevance&taxonomyId=1300100002&fulfillment=all,5
Shop All,/d/deli,Turkey Deli Meat,/pl/fresh-deliturkey-meat/1300100003?pzn=relevance&taxonomyId=1300100003&fulfillment=all,5
Shop All,/d/deli,All Deli Meat,/pl/fresh-deli-meats/13001?&pzn=relevance,5
Shop All,/d/deli,All Deli Cheese,/pl/fresh-deli-cheese/13002,5
Shop All,/d/deli,Chicken & Ribs,/search?keyword=delichickenandribs&query=delichickenandribs&searchType=mktg attribute&monet=curated&fulfillment=all&pzn=relevance,5
Shop All,/d/deli,Sushi,/pl/sushi/1300800002?fulfillment=all&searchType=natural&pzn=relevance,5
Shop All,/d/deli,Packaged Deli Meat,/pl/packaged-deli-meat/13003?fulfillment=all&searchType=natural&monet=promo&pzn=relevance,5
Shop All,/d/deli,Packaged Deli Cheese,/pl/packaged-deli-cheese/13004,5
Shop All,/d/deli,"Hummus, Salsa, Dips & Snacks",/pl/olives-dips-spreads-snacks/13011?fulfillment=all&searchType=natural&monet=promo&pzn=relevance,5
Shop All,/d/deli,Specialty Cheese,/pl/specialty-cheeses/13005?fulfillment=all&searchType=natural&monet=promo&pzn=relevance,5
Shop All,/d/deli,Charcuterie Meats & Cheese,/search?keyword=CharcuterieDeliDept&query=CharcuterieDeliDept&searchType=mktg%20attribute&monet=curated&fulfillment=all&pzn=relevance,5
Shop All,/d/deli,Murray’s Cheese,/b/murrays-cheese,5
Shop All,/d/deli,Soups,/pl/soups/1300600008,5
Shop All,/d/deli,Home Chef,/b/home-chef,5
Shop All,/d/deli,Sandwiches & Salads,/pl/grab-go-meals/13008,5
Shop All,/d/deli,Cold Side Dishes,/search?keyword=delicoldpreparedsides&query=delicoldpreparedsides&searchType=mktg attribute&monet=curated&fulfillment=all&pzn=relevance,5
