parent_category,parent_category_link,category,category_link,level
Shop Summer,/f/summer-shop,Condiments & Seasonings,/search?keyword=Summer25CondimentsSeasonings&query=Summer25CondimentsSeasonings&searchType=mktg%20attribute&monet=curated&fulfillment=all&pzn=relevance,5
Shop Summer,/f/summer-shop,Grilling & Accessories,/search?keyword=Summer25GrillingAccessories&query=Summer25GrillingAccessories&searchType=mktg%20attribute&monet=curated&fulfillment=all&pzn=relevance,5
Shop Summer,/f/summer-shop,Cookout Essentials,/search?keyword=Summer25CookoutEssentials&query=Summer25CookoutEssentials&searchType=mktg%20attribute&monet=curated&fulfillment=all&pzn=relevance,5
New Arrivals,/f/new-arrivals,Shop All Departments,/d/shop-all-departments,5
New Arrivals,/f/new-arrivals,Shop Our Brands,/b/ourbrands,5
New Arrivals,/f/new-arrivals,Meal Planning,/blog/meal-planning,5
New Arrivals,/f/new-arrivals,Specialty Diets,/f/shop-by-diet,5
New Arrivals,/f/new-arrivals,Shop Your Regulars,/products/start-my-cart,5
Shop Summer,/f/summer-shop,Condiments & Seasonings,/search?keyword=Summer25CondimentsSeasonings&query=Summer25CondimentsSeasonings&searchType=mktg%20attribute&monet=curated&fulfillment=all&pzn=relevance,5
Shop Summer,/f/summer-shop,Grilling & Accessories,/search?keyword=Summer25GrillingAccessories&query=Summer25GrillingAccessories&searchType=mktg%20attribute&monet=curated&fulfillment=all&pzn=relevance,5
Shop Summer,/f/summer-shop,Cookout Essentials,/search?keyword=Summer25CookoutEssentials&query=Summer25CookoutEssentials&searchType=mktg%20attribute&monet=curated&fulfillment=all&pzn=relevance,5
Fuel Points,/pr/fuel-event,Fuel Points Program,/d/fuel-points-program,5
Fuel Points,/pr/fuel-event,The Fresh Lane Blog,/blog,5
Fuel Points,/pr/fuel-event,Pharmacy & Health,/health,5
Fuel Points,/pr/fuel-event,Boost Membership,/pr/boost,5
Fuel Points,/pr/fuel-event,New Arrivals,/f/new-arrivals,5
Fuel Points,/pr/fuel-event,Digital Coupons,/savings/cl/coupons/,5
Multicultural Foods,/blog/meal-planning/multicultural,Shrimp Paella,/r/shrimp-paella-recipe/569ea52a84aed2dc36020509,5
Multicultural Foods,/blog/meal-planning/multicultural,Authentic Jerk Chicken,/r/authentic-jerk-chicken-recipe/0eedf418-ecbd-4857-b32d-d515fda2c27e,5
Multicultural Foods,/blog/meal-planning/multicultural,Caprese Salad,/r/caprese-salad-on-stick-recipe/5c2fb1bc9da07c4f57d2f1ef,5
Multicultural Foods,/blog/meal-planning/multicultural,Spicy Fish Tacos,/r/spicy-fish-tacos-with-creamy-cilantro-slaw-recipe/5a90620f84aee1f93240d6ba,5
Multicultural Foods,/blog/meal-planning/multicultural,Tofu Bahn Mi,/r/tofu-banh-mi-recipe/1dc76fd8-a21b-4607-b3e9-e8a45244636e,5
Multicultural Foods,/blog/meal-planning/multicultural,Greek Salad with Grilled Chicken,/r/greek-salad-with-grilled-chicken-recipe/23613a5f-5d66-4903-ad9a-23671898f90c,5
