parent_category,category_link,reason
Bakery,/search?keyword=TerraCycleBakery&query=TerraCycleBakery&searchType=mktg attribute&monet=curated&fulfillment=all&pzn=relevance,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Candy,/search?keyword=TerraCycleCandy&query=TerraCycleCandy&searchType=mktg attribute&monet=curated&fulfillment=all&pzn=relevance,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Cleaning & Household,/search?keyword=TerraCycleCleaningHousehold&query=TerraCycleCleaningHousehold&searchType=mktg attribute&monet=curated&fulfillment=all&pzn=relevance,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Pet,/search?keyword=TerraCyclePet&query=TerraCyclePet&searchType=mktg attribute&monet=curated&fulfillment=all&pzn=relevance,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Baby,/search?keyword=TerraCycleBaby&query=TerraCycleBaby&searchType=mktg%20attribute&monet=FALSE&fulfillment=all&pzn=relevance,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Pantry Staples,/pl/Pantry/58002?taxonomyId=58002&monet=false&fulfilment=all,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Meat & Seafood,/pl/Meat-Seafood/58008?taxonomyId=58008&monet=false&fulfilment=all,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Dairy,/pl/Dairy-Cheese/58009?taxonomyId=58009&monet=false&fulfilment=all,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Fresh Produce,/pl/Fruits-Vegetables/58010?taxonomyId=58010&monet=false&fulfilment=all,page not loaded
"Salsas, Sauces & Seasonings",/pl/Salsa-Sauces-Dips/58003?taxonomyId=58003&monet=false&fulfilment=all,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Japanese,/search?keyword=2024AAPIJapaneseEssentials&query=2024AAPIJapaneseEssentials&searchType=mktg%20attribute&monet=curated&fulfillment=all&pzn=relevance,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Filipino,/search?keyword=2024AAPIFilipinoEssentials&query=2024AAPIFilipinoEssentials&searchType=mktg%20attribute&monet=curated&fulfillment=all&pzn=relevance,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Korean,/search?keyword=2024AAPIKoreanEssentials&query=2024AAPIKoreanEssentials&searchType=mktg%20attribute&monet=curated&fulfillment=all&pzn=relevance,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
