parent_category,category_link,reason
Powder,/pl/powder-formula/1009300786?query=formula&searchType=default_search&taxonomyId=1009300786&fulfillment=all,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Ready to Feed,/search?keyword=2023BabyDeptFormulaReadyToFeed&query=2023BabyDeptFormulaReadyToFeed&searchType=mktg%20attribute&monet=curated&fulfillment=all&pzn=relevance,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Concentrate,/pl/concentrated-formula/1009300787?query=formula&searchType=default_search&taxonomyId=1009300787&fulfillment=all,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Goat Milk,/pl/goat-milk-formula/1009300792?query=formula&searchType=default_search&taxonomyId=1009300792&fulfillment=all,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Jars,/pl/baby-food-jars/4400900006?taxonomyId=4400900006&fulfillment=all,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Pouches,/pl/baby-food-pouches/4400900007?taxonomyId=4400900007&fulfillment=all,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Snacks,/pl/baby-food-snacks/4400900008?taxonomyId=4400900008&fulfillment=all,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Cereal,/pl/baby-food-cereal/4400900010?taxonomyId=4400900010&fulfillment=all,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Meals,/pl/toddler-meals/4400900009?taxonomyId=4400900009&fulfillment=all,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Beverage,/pl/baby-&-toddler-beverage/4400900005?taxonomyId=4400900005&fulfillment=all,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Kitchen Appliances,/pl/kitchen-appliances/28007?taxonomyId=28007&monet=TRUE&fulfillment=all&pzn=relevance,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Utensils & Gadgets,/pl/kitchen-tools-&-gadgets/28001?taxonomyId=28001&monet=TRUE&fulfillment=all&pzn=relevance,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Bakeware,/pl/bakeware/28009?taxonomyId=28009&monet=TRUE&fulfillment=all&pzn=relevance,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Storage & Organization,/pl/kitchen-storage-organization/28002?taxonomyId=28002&monet=TRUE&fulfillment=all&pzn=relevance,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Cookware,/pl/cookware/28008?taxonomyId=28008&monet=TRUE&fulfillment=all&pzn=relevance,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Cutlery & Knives,/pl/cutlery-knife-accessories/40002?query=knives&searchType=default_search&taxonomyID=40002&fulfillment=all,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
