parent_category,parent_category_link,category,category_link,level
Asian American & Pacific Islander,/d/international-asian,Rice & Noodles,/search?query=AsianRiceNoodles&monet=false&keyword=AsianRiceNoodles&searchType=mktg%20attribute&pzn=relevance,6
Asian American & Pacific Islander,/d/international-asian,Canned Fruit & Vegetables,/search?query=AsianCannedFruitsVeg&monet=false&keyword=AsianCannedFruitsVeg&searchType=mktg%20attribute&pzn=relevance,6
Asian American & Pacific Islander,/d/international-asian,"Sauces, Oils & Spices",/search?query=AsianSaucesOilsSpices&monet=false&keyword=AsianSaucesOilsSpices&searchType=mktg%20attribute&pzn=relevance,6
Asian American & Pacific Islander,/d/international-asian,"Meals, Bowls & Soup",/search?query=AsianMealsBowlsSoups&monet=false&keyword=AsianMealsBowlsSoups&searchType=mktg%20attribute&pzn=relevance,6
Asian American & Pacific Islander,/d/international-asian,Snacks & Candy,/search?query=AsianSnacksCandy&monet=false&keyword=AsianSnacksCandy&searchType=mktg%20attribute&pzn=relevance,6
Asian American & Pacific Islander,/d/international-asian,Beverages,/search?query=AsianBeverages&monet=false&keyword=AsianBeverages&searchType=mktg%20attribute&pzn=relevance,6
Asian American & Pacific Islander,/d/international-asian,Meat & Seafood,/search?query=AsianMeatSeafood&keyword=AsianMeatSeafood&searchType=mktg%20attribute&pzn=relevance,6
Asian American & Pacific Islander,/d/international-asian,Produce,/search?query=AsianProduce&keyword=AsianProduce&searchType=mktg%20attribute&pzn=relevance,6
Asian American & Pacific Islander,/d/international-asian,Vietnamese,/d/international-asian-vietnamese,6
Asian American & Pacific Islander,/d/international-asian,Korean,/d/international-asian-korean,6
Asian American & Pacific Islander,/d/international-asian,Thai,/d/international-asian-thai,6
Asian American & Pacific Islander,/d/international-asian,Indian,/d/international-asian-indian,6
Asian American & Pacific Islander,/d/international-asian,Filipino,/d/international-asian-filipino,6
Vietnamese,/d/international-asian-vietnamese,Asian Home,/f/diversity-and-inclusion/celebrating-asian-culture,6
Vietnamese,/d/international-asian-vietnamese,Chinese,/d/international-asian-chinese,6
Vietnamese,/d/international-asian-vietnamese,Korean,/d/international-asian-korean,6
Vietnamese,/d/international-asian-vietnamese,Indian,/d/international-asian-indian,6
Vietnamese,/d/international-asian-vietnamese,Filipino,/d/international-asian-filipino,6
Vietnamese,/d/international-asian-vietnamese,Japanese,/d/international-asian-japanese,6
Vietnamese,/d/international-asian-vietnamese,Thai,/d/international-asian-thai,6
Thai,/d/international-asian-thai,Asian Home,/f/diversity-and-inclusion/celebrating-asian-culture,6
Thai,/d/international-asian-thai,Chinese,/d/international-asian-chinese,6
Thai,/d/international-asian-thai,Vietnamese,/d/international-asian-vietnamese,6
Thai,/d/international-asian-thai,Korean,/d/international-asian-korean,6
Thai,/d/international-asian-thai,Indian,/d/international-asian-indian,6
Thai,/d/international-asian-thai,Filipino,/d/international-asian-filipino,6
Thai,/d/international-asian-thai,Japanese,/d/international-asian-japanese,6
Indian,/d/international-asian-indian,Asian Home,/f/diversity-and-inclusion/celebrating-asian-culture,6
Indian,/d/international-asian-indian,Chinese,/d/international-asian-chinese,6
Indian,/d/international-asian-indian,Vietnamese,/d/international-asian-vietnamese,6
Indian,/d/international-asian-indian,Korean,/d/international-asian-korean,6
Indian,/d/international-asian-indian,Filipino,/d/international-asian-filipino,6
Indian,/d/international-asian-indian,Japanese,/d/international-asian-japanese,6
Indian,/d/international-asian-indian,Thai,/d/international-asian-thai,6
Filipino,/d/international-asian-filipino,Asian Home,/f/diversity-and-inclusion/celebrating-asian-culture,6
Filipino,/d/international-asian-filipino,Chinese,/d/international-asian-chinese,6
Filipino,/d/international-asian-filipino,Vietnamese,/d/international-asian-vietnamese,6
Filipino,/d/international-asian-filipino,Korean,/d/international-asian-korean,6
Filipino,/d/international-asian-filipino,Indian,/d/international-asian-indian,6
Filipino,/d/international-asian-filipino,Japanese,/d/international-asian-japanese,6
Filipino,/d/international-asian-filipino,Thai,/d/international-asian-thai,6
