parent_category,parent_category_link,category,category_link,level
Murray’s Cheese,/b/murrays-cheese,Recipes,/recipes/search?searchTerm=murray%27s&page=1,6
Murray’s Cheese,/b/murrays-cheese,"Gifting & Entertaining
(Opens in a new tab or window)",https://www.murrayscheese.com/murrays-cheese-at-kroger,6
Murray’s Cheese,/b/murrays-cheese,"Follow the Curd
(Opens in a new tab or window)",https://www.murrayscheese.com/cheezemail,6
Snacks,/d/snacks,Chips & Puffs,/search?keyword=ChipsPuffsMore&query=ChipsPuffsMore&searchType=mktg%20attribute&monet=curated&fulfillment=all&pzn=relevance,6
Snacks,/d/snacks,Cookies,/pl/cookies/01021?taxonomyId=01021&fulfillment=all,6
Snacks,/d/snacks,Crackers,/pl/crackers/01026?taxonomyId=01026&fulfillment=all,6
Snacks,/d/snacks,Popcorn,/pl/popcorn/0102000007?facets=true&pzn=relevance,6
Snacks,/d/snacks,Nuts & Seeds,/pl/nuts-seeds/0102000002?facets=true&pzn=relevance,6
Snacks,/d/snacks,Pretzels,/pl/pretzels/0102000005?facets=true&pzn=relevance,6
Snacks,/d/snacks,Granola Bars,/pl/granola-bars/0102000027,6
Snacks,/d/snacks,Trail Mix,/pl/trail-mix/0102000001,6
Snacks,/d/snacks,Rice Cakes,/pl/rice-cakes/0102000014,6
Snacks,/d/snacks,Snack Cakes & Pies,/pl/snack-cakes-pies/0102000010,6
Snacks,/d/snacks,Beef Jerky & Dried Meat,/pl/beef-jerky-dried-meat/0102000004,6
Snacks,/d/snacks,Raisins & Dried Fruit,/pl/raisins-dried-fruit/0102000003,6
Snacks,/d/snacks,Fruit Snacks,/pl/fruit-snacks/0102000013,6
Snacks,/d/snacks,Applesauce & Fruit Cups,/pl/applesauce-fruit-cups/0102000016,6
Snacks,/d/snacks,Fruit & Veggie Snack,/pl/snack-packs/0612300003,6
Snacks,/d/snacks,Dips,/pl/dips/0102000009,6
Snacks,/d/snacks,Gelatin & Pudding,/pl/pudding-gelatin/0101200017,6
Beverage,/d/beverages,Soda & Pop,/pl/soda-pop/04001,6
Beverage,/d/beverages,Water,/pl/water/04006,6
Beverage,/d/beverages,Coffee Shop,/d/coffee,6
Beverage,/d/beverages,Juice & Lemonade,/pl/juice/04004,6
Beverage,/d/beverages,Milk & Milk Substitutes,/pl/milk-plant-based-milk/02001,6
Beverage,/d/beverages,Tea,/pl/tea-kombucha/04007,6
Beverage,/d/beverages,Kombucha & Gut Health Beverages,/pl/kombucha-and-gut-health-beverages/04012?pzn=relevance&taxonomyId=04012&fulfillment=all,6
Beverage,/d/beverages,Sparkling Water,/pl/sparkling-water/04002,6
Beverage,/d/beverages,Sports Drink,/pl/sports-drinks/04005,6
Beverage,/d/beverages,Drink Mixes & Beverage Enhancers,/pl/drink-mixes-beverage-enhancers/04008,6
Beverage,/d/beverages,Drink Boxes & Pouches,/pl/drink-boxes-pouches/04010,6
Beverage,/d/beverages,Energy Drinks,/pl/energydrinks/04011,6
Beverage,/d/beverages,Adult Beverage Mixers,/pl/adult-beverage-mixers/08189?pzn=relevance&taxonomyId=08189&fulfillment=all,6
Beverage,/d/beverages,Cocoa Mixes,/pl/cocoa-mixes/0400700011?taxonomyId=0400700011&fulfillment=all,6
Beverage,/d/beverages,Protein Shakes,/pl/proteinshakes/2201000002,6
Beverage,/d/beverages,Glassware & Drinkware,/pl/glassware-drinkware/28004?facets=true&pzn=relevance,6
Beverage,/d/beverages,Soda Stream,/search?query=soda%20stream&searchType=default_search,6
