parent_category,parent_category_link,category,category_link,level
Shop All Departments,/d/shop-all-departments,Meat,/d/meat,6
Shop All Departments,/d/shop-all-departments,Seafood,/d/seafood,6
Shop All Departments,/d/shop-all-departments,Produce,/d/produce,6
Shop All Departments,/d/shop-all-departments,Deli,/d/deli,6
Shop All Departments,/d/shop-all-departments,Bakery,/d/bakery,6
Shop All Departments,/d/shop-all-departments,Dairy & Eggs,/d/dairy,6
Shop All Departments,/d/shop-all-departments,Pantry,/d/grocery,6
Shop All Departments,/d/shop-all-departments,Beverage,/d/beverages,6
Shop All Departments,/d/shop-all-departments,Breakfast,/d/breakfast,6
Shop All Departments,/d/shop-all-departments,Natural & Organic,/d/natural-organic,6
Shop All Departments,/d/shop-all-departments,Adult Beverage,/d/beer-wine-liquor,6
Shop All Departments,/d/shop-all-departments,Frozen,/d/frozen,6
Shop All Departments,/d/shop-all-departments,Health,/d/health,6
Shop All Departments,/d/shop-all-departments,Vitamins & Supplements,/d/vitamins-supplements,6
Shop All Departments,/d/shop-all-departments,Personal Care,/d/personal-care,6
Shop All Departments,/d/shop-all-departments,Beauty,/d/beauty,6
Shop All Departments,/d/shop-all-departments,Baby,/d/baby,6
Shop All Departments,/d/shop-all-departments,Home,/d/home-electronics,6
Shop All Departments,/d/shop-all-departments,Kitchen & Dining,/d/kitchen-dining,6
Shop All Departments,/d/shop-all-departments,Electronics,/d/electronics,6
Shop All Departments,/d/shop-all-departments,Patio & Grilling,/d/patio-grilling,6
Shop All Departments,/d/shop-all-departments,Cleaning & Household,/d/household,6
Shop All Departments,/d/shop-all-departments,Pets,/d/pet-supplies,6
Shop All Departments,/d/shop-all-departments,Toys,/d/toys,6
Shop All Departments,/d/shop-all-departments,Floral,/d/floral,6
Shop All Departments,/d/shop-all-departments,Vitacost,https://www.vitacost.com/,6
Shop All Departments,/d/shop-all-departments,Murrays Cheese,/b/murrays-cheese,6
Shop All Departments,/d/shop-all-departments,Home Chef,/b/home-chef,6
Specialty Diets,/f/shop-by-diet,Keto-Friendly,/f/shop-by-diet/keto-groceries,6
Specialty Diets,/f/shop-by-diet,Mediterranean,/f/shop-by-diet/mediterranean-groceries,6
Specialty Diets,/f/shop-by-diet,Plant-Based,/f/shop-by-diet/plant-based-groceries,6
Specialty Diets,/f/shop-by-diet,Gluten-Free,/f/shop-by-diet/gluten-free-groceries,6
New Arrivals,/f/new-arrivals,Shop All Departments,/d/shop-all-departments,6
New Arrivals,/f/new-arrivals,Shop Our Brands,/b/ourbrands,6
New Arrivals,/f/new-arrivals,Meal Planning,/blog/meal-planning,6
New Arrivals,/f/new-arrivals,Specialty Diets,/f/shop-by-diet,6
New Arrivals,/f/new-arrivals,Shop Your Regulars,/products/start-my-cart,6
Celebrating Asian Cultures,/f/diversity-and-inclusion/celebrating-asian-culture,Japanese,/search?keyword=2024AAPIJapaneseEssentials&query=2024AAPIJapaneseEssentials&searchType=mktg%20attribute&monet=curated&fulfillment=all&pzn=relevance,6
