parent_category,category_link,reason
Adult Beverage Mixers,/pl/adult-beverage-mixers/08189?pzn=relevance&taxonomyId=08189&fulfillment=all,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Cocoa Mixes,/pl/cocoa-mixes/0400700011?taxonomyId=0400700011&fulfillment=all,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Protein Shakes,/pl/proteinshakes/2201000002,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Glassware & Drinkware,/pl/glassware-drinkware/28004?facets=true&pzn=relevance,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Soda Stream,/search?query=soda%20stream&searchType=default_search,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Cereal & Granola,/pl/cereal-granola/03001,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Breakfast & Cereal Bars,/pl/breakfastcereal-bars/0300200001,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Pop-Tarts & Toaster Pastries,/pl/pop-tartstoaster-pastries/0300200006,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
"Bread, Bagels & Muffins",/pl/bread-bagels-muffins/03004,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Frozen Breakfast,/pl/frozen-breakfast/19007,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Donuts & Pastries,/pl/donuts-pastries/03005,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
"Pancake, Waffle & Baking Mixes",/pl/pancake-waffle-baking-mixes/03003,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Dairy & Refrigerated Breakfast,/pl/dairy-refrigerated-breakfast/03006,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
