parent_category,parent_category_link,category,category_link,level
Birthday Must-Haves,/f/birthdays?pzn=relevance,Cakes & Cookies,/search?query=CelebrationBDayCakeCookies&monet=curated&fulfillment=all&keyword=CelebrationBDayCakeCookies&searchType=mktg attribute&pzn=relevance,6
Birthday Must-Haves,/f/birthdays?pzn=relevance,Cake Toppers & Candles,/search?query=CelebrationBDayCandlesToppers&monet=curated&fulfillment=allted&fulfillment=all&keyword=CelebrationBDayCandlesToppers&searchType=mktg attribute&pzn=relevance,6
Birthday Must-Haves,/f/birthdays?pzn=relevance,Frozen Desserts,/search?query=CelebrationBDayFrznDessert&monet=curated&fulfillment=all&keyword=CelebrationBDayFrznDessert&searchType=mktg attribute&pzn=relevance,6
Birthday Must-Haves,/f/birthdays?pzn=relevance,Baking Ingredients,/search?query=CelebrationBDayBaking&monet=curated&fulfillment=all&keyword=CelebrationBDayBaking&searchType=mktg attribute&pzn=relevance,6
Birthday Must-Haves,/f/birthdays?pzn=relevance,Baking Tools & Helpers,/search?query=CelebrationBDayGMBaking&monet=curated&fulfillment=all&keyword=CelebrationBDayGMBaking&searchType=mktg attribute&pzn=relevance,6
Birthday Must-Haves,/f/birthdays?pzn=relevance,Celebrations Main Page,/f/party-shop,6
Birthday Must-Haves,/f/birthdays?pzn=relevance,Gifting Essentials,/f/party-gifts,6
Birthday Must-Haves,/f/birthdays?pzn=relevance,"Snacks, Main Dishes & Fresh Cocktails",/f/party-foods,6
Birthday Must-Haves,/f/birthdays?pzn=relevance,Celebrate Grads with Special Deals,/f/graduation,6
Celebrations Main Page,/f/party-shop,Build a Custom Cake Online,/onlinedeli/servlet/en/delibakery/cakes/licensed-cakes?loaded=true,6
Celebrations Main Page,/f/party-shop,Order Premade Cakes,/onlinedeli/servlet/en/delibakery/cakes/special-occasion-cakes,6
Celebrations Main Page,/f/party-shop,Baking Essentials,/search?keyword=CelebrationBaking&query=CelebrationBaking&searchType=mktg attribute&monet=curated&fulfillment=all&pzn=relevance,6
Celebrations Main Page,/f/party-shop,Party Décor & Supplies,/search?keyword=CelebrationSuppliesDecor&query=CelebrationSuppliesDecor&searchType=mktg attribute&monet=curated&fulfillment=all&pzn=relevance,6
Celebrations Main Page,/f/party-shop,Sweet Treats & Candy,/d/candy,6
Celebrations Main Page,/f/party-shop,Flowers,/d/floral,6
Celebrations Main Page,/f/party-shop,"Food, Snacks & Beverages",/f/party-foods,6
Celebrations Main Page,/f/party-shop,Gifting Essentials,/f/party-gifts,6
Celebrations Main Page,/f/party-shop,Birthday,/f/birthdays,6
Celebrations Main Page,/f/party-shop,Graduation,/f/graduation,6
